,return,base,base_SL0.05,base_SL0.1,Con0.05_SL0.05,Con0.05_SL0.1,Con0.1_SL0.05,Con0.1_SL0.1,Con0.2_SL0.05,Con0.2_SL0.1,Con0.3_SL0.05,Con0.3_SL0.1,Con0.05_CE15/2,Con0.05_CE15/3,Con0.05_CE15/4,Con0.05_CE22/2,Con0.05_CE22/3,Con0.05_CE22/4,Con0.05_CE30/2,Con0.05_CE30/3,Con0.05_CE30/4,Con0.1_CE15/2,Con0.1_CE15/3,Con0.1_CE15/4,Con0.1_CE22/2,Con0.1_CE22/3,Con0.1_CE22/4,Con0.1_CE30/2,Con0.1_CE30/3,Con0.1_CE30/4,Con0.2_CE15/2,Con0.2_CE15/3,Con0.2_CE15/4,Con0.2_CE22/2,Con0.2_CE22/3,Con0.2_CE22/4,Con0.2_CE30/2,Con0.2_CE30/3,Con0.2_CE30/4,Con0.3_CE15/2,Con0.3_CE15/3,Con0.3_CE15/4,Con0.3_CE22/2,Con0.3_CE22/3,Con0.3_CE22/4,Con0.3_CE30/2,Con0.3_CE30/3,Con0.3_CE30/4
2018-01-11 09:00:00,-0.041170674556449266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07225202850579583,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,0.0,0.0,-0.07225202850579583,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,0.0,0.0,-0.07225202850579583,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,0.0,0.0,-0.07225202850579583,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384,-0.041170674556449384
2018-01-12 09:00:00,0.029358028522656614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0,0.0,0.0,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0,0.0,0.0,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0,0.0,0.0,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568,0.0293580285226568
2018-01-13 09:00:00,0.008088813000045828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0,0.0,0.0,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0,0.0,0.0,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0,0.0,0.0,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456,0.0080888130000456
2018-01-14 09:00:00,-0.04156532763726172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035720507128009546,-0.023216086784770898,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,0.0,0.0,0.0,0.035720507128009546,-0.023216086784770898,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,0.0,0.0,0.0,0.035720507128009546,-0.023216086784770898,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,0.0,0.0,0.0,0.035720507128009546,-0.023216086784770898,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155,-0.04156532763726155
2018-01-15 09:00:00,-0.0022671511180403056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,0.0,0.0,0.0,0.0,0.0,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,0.0,0.0,0.0,0.0,0.0,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,0.0,0.0,0.0,0.0,0.0,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388,-0.0022671511180404388
2018-01-16 09:00:00,-0.1264719798133478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04023803711371824,-0.12647197981334815,-0.12647197981334815,-0.12647197981334815,0.0,0.0,0.0,0.0,0.0,-0.04023803711371824,-0.12647197981334815,-0.12647197981334815,-0.12647197981334815,0.0,0.0,0.0,0.0,0.0,-0.04023803711371824,-0.12647197981334815,-0.12647197981334815,-0.12647197981334815,0.0,0.0,0.0,0.0,0.0,-0.04023803711371824,-0.12647197981334815,-0.12647197981334815,-0.12647197981334815
2018-01-17 09:00:00,0.019972447890659332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019972447890659623,0.019972447890659623,0.019972447890659623,0.0,0.0,0.0,0.0,0.0,0.0,0.019972447890659623,0.019972447890659623,0.019972447890659623,0.0,0.0,0.0,0.0,0.0,0.0,0.019972447890659623,0.019972447890659623,0.019972447890659623,0.0,0.0,0.0,0.0,0.0,0.0,0.019972447890659623,0.019972447890659623,0.019972447890659623
2018-01-18 09:00:00,-0.002067310277187345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020673102771878137,-0.0020673102771878137,-0.0020673102771878137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020673102771878137,-0.0020673102771878137,-0.0020673102771878137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020673102771878137,-0.0020673102771878137,-0.0020673102771878137,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020673102771878137,-0.0020673102771878137,-0.0020673102771878137
2018-01-19 09:00:00,0.01412744458245119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01412744458245164,0.01412744458245164,0.01412744458245164,0.0,0.0,0.0,0.0,0.0,0.0,0.01412744458245164,0.01412744458245164,0.01412744458245164,0.0,0.0,0.0,0.0,0.0,0.0,0.01412744458245164,0.01412744458245164,0.01412744458245164,0.0,0.0,0.0,0.0,0.0,0.0,0.01412744458245164,0.01412744458245164,0.01412744458245164
2018-01-20 09:00:00,0.04007567370841633,0.023993962551042077,0.0017690886278856602,0.02442847432505977,-0.01166312184237458,0.0021234367641168525,-0.007313759924747216,0.006472798681744218,-0.010767606732983463,0.023393076989644834,0.0026155869900689388,0.02527497268724305,0.0,0.0,0.0021234367641168525,0.0,0.0,-0.010135145702916008,0.040075673708416734,0.040075673708416734,0.040075673708416734,0.0,0.0,0.006472798681744218,0.0,0.0,0.0,0.040075673708416734,0.040075673708416734,0.040075673708416734,0.0,0.0,0.023393076989644834,0.0,0.0,-0.008122331145558862,0.040075673708416734,0.040075673708416734,0.040075673708416734,0.0,0.0,0.02527497268724305,0.0,0.0,0.0,0.040075673708416734,0.040075673708416734,0.040075673708416734
2018-01-21 09:00:00,-0.06126497277835444,0.0,0.0,-0.03726765445601405,0.0,-0.03726765445601405,0.0,-0.03726765445601405,0.0,-0.03726765445601405,0.0,-0.03726765445601405,0.0,0.0,-0.061264972778354264,0.0,0.0,0.0,-0.061264972778354264,-0.061264972778354264,-0.061264972778354264,0.0,0.0,-0.061264972778354264,0.0,0.0,0.0,-0.061264972778354264,-0.061264972778354264,-0.061264972778354264,0.0,0.0,-0.061264972778354264,0.0,0.0,0.0,-0.061264972778354264,-0.061264972778354264,-0.061264972778354264,0.0,0.0,-0.061264972778354264,0.0,0.0,0.0,-0.061264972778354264,-0.061264972778354264,-0.061264972778354264
2018-01-22 09:00:00,-0.021153702620436282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04597384293635783,0.0,0.0,0.0,0.19351920995245636,0.132453125163726,0.061373340307109794,0.0,0.0,-0.04597384293635783,0.0,0.0,0.0,0.19351920995245636,0.132453125163726,0.061373340307109794,0.0,0.0,-0.04597384293635783,0.0,0.0,0.0,0.19351920995245636,0.132453125163726,0.061373340307109794,0.0,0.0,-0.04597384293635783,0.0,0.0,0.0,0.19351920995245636,0.132453125163726,0.061373340307109794
2018-01-23 09:00:00,-0.025758958805337906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 09:00:00,0.01009386904182797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 09:00:00,-0.015681866250606417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022989169118483373,-0.030252644799588006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030252644799588006,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26 09:00:00,-0.003259450074244441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016217620168418042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003259450074244154,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-27 09:00:00,0.000808742285673017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008087422856732822,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-28 09:00:00,0.014956613371941312,0.00030351363852519565,0.0007380254125428873,0.0007380254125428873,0.0,0.0,0.0,0.0,0.0,0.0,-0.003933247990785421,-0.003933247990785421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014956613371941261,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29 09:00:00,-0.014653722868972355,0.0,-0.015677382496623402,-0.014653722868972768,0.0,0.0,0.0,0.0,0.0,0.0,-0.015677382496623402,-0.014653722868972768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014653722868972768,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30 09:00:00,-0.04542492833656661,0.0,0.0,-0.02450475547717368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02450475547717368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04542492833656658,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31 09:00:00,-0.007459439750248838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03516187261818849,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01 09:00:00,-0.054978762161784434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02 09:00:00,-0.02943984712636109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-03 09:00:00,0.0050473249572174665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-04 09:00:00,-0.029246941739561556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05 09:00:00,-0.05551732784983137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06 09:00:00,0.04274158318012992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07 09:00:00,-0.01300761895775218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08 09:00:00,0.0532016943206071,0.02210716517340942,0.009346210174956158,0.022541676947427113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09 09:00:00,0.02009717335759994,0.0,0.0,0.02009717335759946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-10 09:00:00,0.0013102216752921315,-0.018766957535985368,-0.01166487279186996,-0.015503301204132871,-0.011539311817091875,-0.03502040766661475,-0.0050445947205014175,-0.02852569057002429,-0.0010963388654294324,-0.024577434714952304,0.0029746968753057235,-0.02050639897421715,0.0,-0.01820688478718949,-0.01820688478718949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011712167690599032,-0.011712167690599032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007763911835527044,-0.007763911835527044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036928760947918904,-0.0036928760947918904,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-11 09:00:00,-0.02879982001697694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030161523196772875,-0.02879982001697732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030161523196772875,-0.02879982001697732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030161523196772875,-0.02879982001697732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030161523196772875,-0.02879982001697732,0.0,0.0,0.0,0.0,0.0,0.0
