,0,1,2,3,4,5,6,7,8,9
46,220201,930,0.8478260869565217,3.596780831580583,46,2.1301456065681466,39,2.6444428795912134,7,-0.7352249145603708
47,220201,935,0.8823529411764706,2.5533557067945076,51,2.1872688835572602,45,2.615482245269082,6,-1.024331329281406
48,220201,940,0.9019607843137255,1.6118192842401353,51,2.0930160880019235,46,2.488321864430582,5,-1.5437970551417362
49,220201,945,0.9215686274509803,1.7415408982983478,51,2.277558881878474,47,2.5983720637885233,4,-1.4919960055646018
50,220201,950,0.9230769230769231,0.9649854848767074,39,1.927878623716573,36,2.2859425065430394,3,-2.3688879702010293
51,220201,955,0.8571428571428571,1.0193405526920174,7,2.7357223683694185,6,3.815532443845873,1,-3.7431380844893107
52,220201,1000,1.0,,8,2.2173018142823917,8,2.2173018142823917,0,
53,220201,1005,0.8928571428571429,0.8892215620786693,28,1.412694782959486,25,1.8290471437629379,3,-2.056908223735945
54,220201,1010,0.8823529411764706,1.133023341209254,17,1.4303579614087105,15,1.8372823604967585,2,-1.6215750317516515
55,220201,1015,0.6875,0.5759741926485832,16,0.1431881108673999,11,0.9879064016347582,5,-1.715192128820788
56,220201,1020,0.875,0.3104448241313931,8,0.3416628827285972,7,0.7233226740732924,1,-2.3299556566842687
57,220201,1025,0.5,0.30820380896452065,6,-0.31433857596454257,3,0.2800834918496588,3,-0.908760643778744
58,220201,1030,0.5263157894736842,1.324003533957528,19,0.14398826788915936,10,0.8542802701032594,9,-0.645225067904285
59,220201,1035,0.6785714285714286,0.7648733358408515,28,0.2966770735487891,19,1.1484253918614062,9,-1.5014582651111805
60,220201,1040,0.6666666666666666,0.7535651112829103,24,0.2841558783404889,16,1.2667158052617435,8,-1.6809639755020207
61,220201,1045,0.5652173913043478,0.9714310760141616,23,0.14429423764802274,13,1.226488989949225,10,-1.2625589403435404
62,220201,1050,0.75,3.853030858785139,12,0.4604554884325028,9,0.6720839667606298,3,-0.17442994655187835
63,220201,1055,0.6666666666666666,0.6428977734776333,15,0.18933925085612183,10,1.2777573069713717,5,-1.9874968613743775
64,220201,1100,0.7142857142857143,0.6160758813244279,21,0.2612486892472085,15,1.042821723927786,6,-1.6926838974542358
65,220201,1105,0.7058823529411765,1.0413313193160094,17,0.657130813965836,12,1.5518920442160808,5,-1.4902961386347522
66,220201,1110,0.6875,6.061345394834051,16,1.0885124226301164,11,1.7116487979906516,5,-0.28238760316306205
67,220201,1115,0.6521739130434783,0.8902726321649062,23,0.29871556103768593,15,1.142412853254704,8,-1.283216861869223
68,220201,1120,0.5,0.6260320464712652,18,-0.2863659623639735,9,0.9587680856972501,9,-1.531500010425197
69,220201,1125,0.64,0.7243924092881922,25,0.16983233089969563,16,1.1873747267588948,9,-1.6391319284055472
70,220201,1130,0.5,2.0118817843464623,10,0.30836137582305173,5,1.2262037811365423,5,-0.6094810294904386
71,220201,1135,0.7,0.17340197602418062,10,-0.5693378908339627,7,0.552710109808687,3,-3.1874498923334786
72,220201,1140,0.75,1.0988509197421168,28,0.5163899314964949,21,0.9883257397694561,7,-0.8994174933223889
73,220201,1145,0.6774193548387096,0.7858287051770603,31,0.28344841832761447,21,1.06191498949697,10,-1.351331381128032
74,220201,1150,0.7567567567567568,2.0162252824300815,37,0.6949271521517908,28,1.0924571645684138,9,-0.5418328864777033
75,220201,1155,0.5555555555555556,1.4216460846499026,9,0.1987853426701106,5,0.8182860632886205,4,-0.575590558103027
76,220201,1200,0.6,0.6572733852214251,20,-0.006729509561740463,12,0.7848034002298673,8,-1.1940288742491518
77,220201,1205,0.59375,1.2787959997269922,32,0.2084150922553757,19,0.7549401391186812,13,-0.5903522839294555
78,220201,1210,0.5714285714285714,1.7808778185484477,14,0.3220597797030423,8,0.9736468651278745,6,-0.5467230008634009
79,220201,1215,0.42105263157894735,1.4668984075815377,19,0.023755728878850194,8,0.9005835816791845,11,-0.6139372549759384
80,220201,1220,0.5454545454545454,1.483818873685706,22,0.21603621945673535,12,0.9034648221428526,10,-0.6088781037666052
81,220201,1225,0.4117647058823529,2.0380109778961217,17,0.10723313352014771,7,0.8708748789551702,10,-0.42731608828436796
82,220201,1230,0.5,1.4465935592000605,12,0.08545026415543444,6,0.5535762852496532,6,-0.38267575693878425
83,220201,1235,0.55,1.520401893198406,20,0.17390165035033445,11,0.6845831018449985,9,-0.45026456814314375
84,220201,1240,0.6190476190476191,1.8968389405800972,21,0.33791749550051703,13,0.8080048091806181,8,-0.4259743892296473
85,220201,1245,0.6923076923076923,1.111203945468899,26,0.24962987568498327,18,0.6009273426082468,8,-0.5407894248923596
86,220201,1250,0.6842105263157895,1.5320361846756727,19,0.31680652468806647,13,0.6626552467920656,6,-0.4325323732039316
87,220201,1255,0.6818181818181818,1.2782633211431442,22,0.25091288788557387,15,0.5796081318290346,7,-0.4534340634218418
88,220201,1300,0.5833333333333334,1.5656463348542957,24,0.24090526876390705,14,0.7594682313227809,10,-0.4850828788185165
89,220201,1305,0.8,1.2531592825841773,20,0.4223518184292915,16,0.659509051764869,4,-0.5262771149130185
90,220301,925,0.8627450980392157,6.720907936574425,51,2.4717699374769295,44,2.9344679853930127,7,-0.436617792281303
91,220301,930,0.8382352941176471,4.00780361583697,68,1.7870064683528804,57,2.239713312703356,11,-0.5588380887359486
92,220301,935,0.7341772151898734,5.79145003837281,79,1.8079915418119954,58,2.626833109527119,21,-0.45357088330596473
93,220301,940,0.8227848101265823,3.8766123339796477,79,1.5998894587732488,65,2.0588719798231625,14,-0.5311008175299201
94,220301,945,0.7865168539325843,5.104301355228955,89,1.6987239521759103,70,2.281107333533699,19,-0.446899031773836
95,220301,950,0.7848101265822784,3.6424790715385895,79,1.616531889327838,62,2.22744938689515,17,-0.611520160623537
96,220301,955,0.8222222222222222,4.015340367403583,45,1.6324276558372137,37,2.098377458909877,8,-0.522590183373854
97,220301,1000,0.6730769230769231,2.5920857820778878,52,0.9346890435714266,35,1.7089007952949717,17,-0.6592763276241073
98,220301,1005,0.717391304347826,2.34994853037765,46,1.06918320600033,33,1.790537790731149,13,-0.7619476629317491
99,220301,1010,0.6176470588235294,2.130127138553921,34,0.5143266142398883,21,1.1738614114273733,13,-0.551075750447587
100,220301,1015,0.6222222222222222,1.985372415655927,45,0.6820939247075809,28,1.5791343751385771,17,-0.7953844642375889
101,220301,1020,0.6451612903225806,2.7255850099494365,31,0.7427442335557062,20,1.4422968704596575,11,-0.5291696517242052
102,220301,1025,0.8484848484848485,4.896312988273288,33,1.1131740775929184,28,1.3616140313617786,5,-0.2780896635126994
103,220301,1030,0.75,2.0613791967368775,28,1.334617171010679,21,2.1227461841478297,7,-1.029769868400775
104,220301,1035,0.6363636363636364,2.0611692962510744,33,0.9349083006088025,21,2.032668865612937,12,-0.9861726881484335
105,220301,1040,0.8214285714285714,2.0781333794463994,28,0.9937351271320377,23,1.351101814570376,5,-0.650151635084318
106,220301,1045,0.6923076923076923,3.044749496102595,26,1.3338308432097286,18,2.2559468640064906,8,-0.7409302035829863
107,220301,1050,0.6428571428571429,7.623531988060826,28,1.2871215675710703,18,2.1595647403067098,10,-0.28327614335308005
108,220301,1055,0.7222222222222222,3.9660106415002137,18,1.5010600723194139,13,2.301594689738236,5,-0.5803299329695235
109,220301,1100,0.72,7.471995310216677,25,1.409700617836996,18,2.0654144795634726,7,-0.2764207408882298
110,220301,1105,0.631578947368421,10.65383805044089,19,2.032347440597167,12,3.4042791378485404,7,-0.3195354689766155
111,220301,1110,0.75,4.924794946786251,20,1.410897446026684,15,2.0177686896817884,5,-0.4097162849386275
112,220301,1115,0.7,4.402151053878866,30,0.9984204480106027,21,1.5801504803058226,9,-0.3589496273449102
113,220301,1120,0.6451612903225806,4.133725705005397,31,0.9931596672160318,20,1.7756512284708932,11,-0.42955226233826144
114,220301,1125,0.6153846153846154,5.685750706304513,26,1.076752989346963,16,1.9658135355019297,10,-0.3457438845009829
115,220301,1130,0.625,4.425536286575188,32,0.85104042505117,20,1.5752291967526943,12,-0.3559408611180375
116,220301,1135,0.6060606060606061,4.049481380148065,33,0.8559978530949763,20,1.682454620832884,13,-0.41547409727103546
117,220301,1140,0.6551724137931034,3.6400784682250076,29,0.7041451230172813,19,1.256411229621408,10,-0.3451604795305595
118,220301,1145,0.6666666666666666,2.61685750988801,33,0.6345305666631371,22,1.176609245688273,11,-0.44962679138713474
119,220301,1150,0.6595744680851063,3.349823470447404,47,0.7210448473963852,31,1.292311905088596,16,-0.38578507688227354
120,220301,1155,0.5,4.755470066511241,40,0.5068211218155859,20,1.2835531271368488,20,-0.2699108835056768
121,220301,1200,0.6551724137931034,2.3847431941427857,29,0.4542860553324702,19,0.8897537354166298,10,-0.3731025368274334
122,220301,1205,0.6428571428571429,2.243567090093124,42,0.4023843937964487,27,0.8319367433380985,15,-0.3708098353785209
123,220301,1210,0.5161290322580645,3.7664950561140333,31,0.5024178902454345,16,1.2960209439989607,15,-0.34409203375832675
124,220301,1215,0.6111111111111112,2.6217529786475042,36,0.5029364457282511,22,1.0867734302042027,14,-0.4145216727339589
125,220301,1220,0.7241379310344828,3.630146733727904,29,0.7422714456125369,21,1.1452226989938648,8,-0.31547559451344875
126,220301,1225,0.6511627906976745,3.4855908211015105,43,0.5749727765992925,28,1.0433506013315554,15,-0.29933249623426467
127,220301,1230,0.6976744186046512,3.216158244014618,43,0.5577120766629848,30,0.9238655572525509,13,-0.2872574939283217
128,220301,1235,0.5714285714285714,1.3635544294669752,21,0.11627072275178321,12,0.4521971319409972,9,-0.33163115616716876
129,220301,1240,0.723404255319149,3.816895210555993,47,0.7329739054055834,34,1.1260270559412708,13,-0.29501125753390717
130,220301,1245,0.673469387755102,3.5768725841489077,49,0.6149364182348007,33,1.0562651567120067,16,-0.29530410487443676
131,220301,1250,0.6666666666666666,2.1038389909823447,39,0.414540516709817,26,0.8156615227273287,13,-0.3877014953252065
132,220301,1255,0.6666666666666666,2.874168649139467,42,0.5020728451111406,28,0.9117141056043359,14,-0.3172096758752501
133,220301,1300,0.696969696969697,3.426777187086807,33,0.6760243047398836,23,1.110896193960542,10,-0.32418104046763074
134,220301,1305,0.7777777777777778,3.6762525508085986,45,0.6694739285811864,35,0.9332861631380364,10,-0.2538688923677886
135,220401,925,0.8108108108108109,3.5708766854314917,37,3.793859934052166,30,5.006217334255427,7,-1.4019574953903775
136,220401,930,0.8108108108108109,3.314764606656679,37,3.465696768992355,30,4.598024043874534,7,-1.3871344090741242
137,220401,935,0.8918918918918919,2.3659299151103084,37,3.341334864359022,33,3.948643383613827,4,-1.6689604194931222
138,220401,940,0.8695652173913043,3.0033630725188902,46,3.510283901307818,40,4.249040620347482,6,-1.4147608922899402
139,220401,945,0.8571428571428571,2.160562553308622,49,2.7312203280962257,42,3.4527719356506728,7,-1.5980893172304589
140,220401,950,0.8,2.1168751409241158,25,2.1694758255061712,20,3.0749977215780184,5,-1.452611758781218
141,220401,955,0.9130434782608695,8.23887924645549,46,2.72570424664883,42,3.0202074983414535,4,-0.3665798961237112
142,220401,1000,0.625,3.152085342108013,16,1.6241289659902494,10,3.209543519833742,6,-1.018228623748906
143,220401,1005,0.782608695652174,3.0570402172692215,23,2.975255336532213,18,4.181683582610015,5,-1.3678863493478701
144,220401,1010,0.7083333333333334,1.7396105788227696,24,0.6576445947791315,17,1.2163482852383123,7,-0.6992072249074505
145,220401,1015,0.6111111111111112,6.333194530914523,18,2.033102947812705,11,3.698526119135269,7,-0.5839906071227526
146,220401,1020,0.6,1.3940759886457181,15,0.40844416086305,9,1.3046350020475481,6,-0.935842100913697
147,220401,1025,0.7241379310344828,4.853185308567339,29,1.691643758149159,21,2.5350706847863904,8,-0.5223519242735745
148,220401,1030,0.5714285714285714,11.92677244614962,14,2.366863260382158,8,4.41995391729082,6,-0.3705909488293906
149,220401,1035,0.6818181818181818,6.01321977386253,22,1.6644110003954717,15,2.646524388650333,7,-0.44011768872208795
150,220401,1040,0.55,5.539756882638142,20,1.316484271548845,11,2.8083859554328394,9,-0.5069511198649264
151,220401,1045,0.75,7.064870455740802,28,1.8132976122593722,21,2.537451698448522,7,-0.35916464630807615
152,220401,1050,0.7837837837837838,6.113356535440995,37,1.8801961126775308,29,2.512234177347099,8,-0.41094187174965346
153,220401,1055,0.6538461538461539,12.450314421243801,26,2.5006284017594833,17,3.9943375563268773,9,-0.3208222235344831
154,220401,1100,0.7878787878787878,7.0908070402156875,33,2.209916518696218,26,2.9155962840260576,7,-0.4111797525288985
155,220401,1105,0.6764705882352942,7.387379611684548,34,1.8842740048046611,23,2.9782619809266397,11,-0.4031553998140222
156,220401,1110,0.6739130434782609,5.3646332402639265,46,1.4091028100617875,31,2.2982178852225306,15,-0.4284016786037481
157,220401,1115,0.6666666666666666,4.054487359509969,33,1.5793563667612496,22,2.702280150777302,11,-0.6664912012708565
158,220401,1120,0.725,5.8509197426825,40,1.718528402828475,29,2.5347069861387292,11,-0.43321513498946573
159,220401,1125,0.7333333333333333,7.727774111908269,30,1.929971031158432,22,2.7617342094775883,8,-0.35737770921924833
160,220401,1130,0.6285714285714286,6.279804405177895,35,1.389069124459881,22,2.4394245868871054,13,-0.38845550426311426
161,220401,1135,0.6666666666666666,4.2054236718155495,39,0.9595953693421719,26,1.6336209185570165,13,-0.388455729087518
162,220401,1140,0.6666666666666666,4.82808096178713,30,1.4420439270219523,20,2.4129533013312425,10,-0.4997748215966287
163,220401,1145,0.6176470588235294,5.006209053444714,34,1.3077485682692451,21,2.416068490058294,13,-0.4826143823130649
164,220401,1150,0.4827586206896552,5.892902893650094,29,1.1656606133140266,14,2.951151540590067,15,-0.5007975854769445
165,220401,1155,0.5833333333333334,4.957865342619095,24,1.0355364291022287,14,2.0740105379443468,10,-0.4183273232767366
166,220401,1200,0.6785714285714286,3.10773834804458,28,0.906979214329794,19,1.5769630400554489,9,-0.5074310844243659
167,220401,1205,0.525,3.709693645267659,40,0.7748685712720957,21,1.9520210290121571,19,-0.526194671493235
168,220401,1210,0.5172413793103449,3.9012862517974325,29,0.9627722833845438,15,2.4467022872447486,14,-0.6271527207513891
169,220401,1215,0.6052631578947368,2.7022023244677253,38,0.8244248488519959,23,1.7954148673189527,15,-0.6644265127973384
170,220401,1220,0.5517241379310345,2.555785122145159,29,0.5984009311305305,16,1.590106415524231,13,-0.622159665046332
171,220401,1225,0.5416666666666666,2.4864868317976905,24,0.6099782520461622,13,1.7070112598655582,11,-0.6865153026494881
172,220401,1230,0.5806451612903226,2.188012073534984,31,0.5425205231890557,18,1.3947082321925368,13,-0.6374316892773019
173,220401,1235,0.5652173913043478,1.9165022469198092,23,0.2991113357570256,13,0.8840167461350676,10,-0.4612656977344295
174,220401,1240,0.5,3.3485593854024738,28,0.4764451544637253,14,1.3586242728417388,14,-0.40573396391428834
175,220401,1245,0.5714285714285714,2.4301985544302647,28,0.46929012547480753,16,1.1878473039259276,12,-0.48878611246001924
176,220401,1250,0.5652173913043478,1.7107105667415754,23,0.2737379689021828,13,0.8800048322145771,10,-0.5144089534039297
177,220401,1255,0.5882352941176471,1.6121544147275448,34,0.3021503297227652,20,0.9078419905505173,14,-0.5631234714597381
178,220401,1300,0.4090909090909091,1.3049243824878858,22,-0.033896779537704175,9,0.7749742913893712,13,-0.5938844440256795
179,220401,1305,0.5384615384615384,1.595891078239287,26,0.25977673982302885,14,1.0422031300520502,12,-0.6530540487774962
180,220501,925,0.7692307692307693,1.9455197260705488,39,1.8596340342145758,30,2.8582708741626757,9,-1.469155432279091
181,220501,930,0.8,1.5975882585821013,50,1.481835637292608,40,2.1959259441920302,10,-1.3745255903050817
182,220501,935,0.8095238095238095,1.211003698731878,42,1.7572420094312056,34,2.6941815052039226,8,-2.2247508476028424
183,220501,940,0.7916666666666666,2.5896017840163226,48,1.8196290152906236,38,2.5584733484847213,10,-0.9879794508469473
184,220501,945,0.75,2.0752663350215093,52,1.5359117126288226,39,2.4397615504880816,13,-1.1756378009489536
185,220501,950,0.7446808510638298,1.7192040543151168,47,1.4683175194422031,35,2.462914345157489,12,-1.4325898888940474
186,220501,955,0.7692307692307693,2.5640302401026385,52,1.5401374981741809,40,2.2674815751455144,12,-0.8843427583969318
187,220501,1000,0.7368421052631579,1.8962291291707338,57,1.1900807604267003,42,1.989893570296046,15,-1.049395107207468
188,220501,1005,0.717391304347826,1.316033733403117,46,1.113991689158233,33,2.2162436699401478,13,-1.684032569749704
189,220501,1010,0.7313432835820896,1.4109764465466568,67,1.0431021797389317,49,1.9283194856455377,18,-1.366656041895717
190,220501,1015,0.6721311475409836,2.531759720418559,61,0.9182063058320821,41,1.6921444691320504,20,-0.6683669289328528
191,220501,1020,0.7083333333333334,1.9277056949737974,48,1.0464189107464719,34,1.8785654662158953,14,-0.9745084382506999
192,220501,1025,0.5714285714285714,3.0164433682741585,35,0.5550004013958657,20,1.2926520826973096,15,-0.42853517367272614
193,220501,1030,0.5882352941176471,2.2985036247873487,51,0.7992926929186399,30,1.953828011314453,21,-0.8500434762182356
194,220501,1035,0.696969696969697,1.8819526651215193,33,0.6494601895652092,23,1.211791123080955,10,-0.6439009575210058
195,220501,1040,0.62,2.504085137627459,50,0.6382410058366226,31,1.3630406219229199,19,-0.5443267888304938
196,220501,1045,0.6111111111111112,2.621267877058364,18,0.6703353514013055,11,1.4485843504680114,7,-0.5526273614178036
197,220501,1050,0.6,4.728447156258475,25,1.4189866018566537,15,2.753145317885072,10,-0.5822514721859725
198,220501,1055,0.5121951219512195,2.3356452391145988,41,0.4513133085472075,21,1.4877995275806328,20,-0.6369972214378888
199,220501,1100,0.7021276595744681,1.5229111725855626,47,0.8254428763932382,33,1.6295914733516235,14,-1.0700502450086709
200,220501,1105,0.5757575757575758,1.4729571596409918,33,0.2989711652852954,19,1.0390442879724928,14,-0.7054137869330444
201,220501,1110,0.5588235294117647,1.0963686429437147,34,0.2188433729394226,19,1.399025296387986,15,-1.2760537300954247
202,220501,1115,0.5476190476190477,1.8595781455517337,42,0.3720659549360037,23,1.2225004909306667,19,-0.6574074307417465
203,220501,1120,0.6410256410256411,1.254491537060398,39,0.3097128542880642,25,0.8727394487450398,14,-0.6956917786708205
204,220501,1125,0.48148148148148145,1.8016283958725734,27,0.23881840544945743,13,1.2330820494616765,14,-0.6844264068476031
205,220501,1130,0.5384615384615384,1.5155900550033103,39,0.33233249098859874,21,1.420623217588896,18,-0.9373400233784148
206,220501,1135,0.6285714285714286,1.3161188207004173,35,0.3295531181209326,22,0.951485701162078,13,-0.7229481762563904
207,220501,1140,0.5652173913043478,1.3926723656234674,23,0.2958486140793195,13,1.1692495344534743,10,-0.8395725824070819
208,220501,1145,0.5238095238095238,1.5295502974590596,21,0.3214551317748607,11,1.5128552451349186,10,-0.9890849929212034
209,220501,1150,0.4722222222222222,1.7210998438128362,36,0.20400122473474636,17,1.232108981498913,19,-0.7158846628963501
210,220501,1155,0.5769230769230769,0.8515058653781732,26,0.07642934167050294,15,0.9545821528492016,11,-1.121051764482268
211,220501,1200,0.6086956521739131,1.003315857157477,23,0.27945909393887297,14,1.277909780113571,9,-1.2736864178884346
212,220501,1205,0.6153846153846154,2.4508785187181683,13,0.6937562974708655,8,1.513248352810472,5,-0.6174309910725052
213,220501,1210,0.8181818181818182,0.9024645566375962,11,0.46533306446654665,9,0.7545370787781054,2,-0.8360849999354665
214,220501,1215,0.6666666666666666,1.2154821965745848,15,0.447632761344725,10,1.1406775485600398,5,-0.9384568130859045
215,220501,1220,0.8181818181818182,4.51065520840013,11,1.3488916459348768,9,1.7340764648391618,2,-0.3844400391344068
216,220501,1225,0.6666666666666666,0.8927396629989072,18,0.35586020539846286,12,1.2133630103067652,6,-1.3591454044181417
217,220501,1230,0.7142857142857143,1.7227234976260382,14,0.9263820809537352,10,1.689136281395268,4,-0.9805034201500971
218,220501,1235,0.6875,1.7872451664672728,16,0.7632499840959512,11,1.4888328025819144,5,-0.8330322165731688
219,220501,1240,0.75,0.6901100518757478,8,0.4080149839526801,6,1.052293034112098,2,-1.5248191665255733
220,220501,1245,0.8888888888888888,0.5411173550085885,9,0.6106733229200684,8,0.8933818079379119,1,-1.6509945572226792
221,220501,1250,0.75,0.8896486136433961,16,0.30988492458171935,12,0.6607492868419494,4,-0.7427081621989714
222,220501,1255,0.7142857142857143,5.300506302953065,14,1.4595540228396302,10,2.210164572191242,4,-0.41697235053939957
223,220501,1300,0.5555555555555556,1.6914963159408094,9,0.3087365522564018,5,1.0544161725854617,4,-0.6233629731549228
224,220501,1305,0.75,4.477809603141409,12,1.4696951634585729,9,2.117200401432962,3,-0.47282055046459304
225,220601,925,0.6111111111111112,1.2372887064022693,36,0.536706043626705,22,1.8082856327889345,14,-1.4614904536282267
226,220601,930,0.55,1.0579894269261876,40,0.2275018210802556,22,1.8249062432675485,18,-1.7248813615931025
227,220601,935,0.5555555555555556,0.9124622619436781,36,0.1026669811033663,20,1.499378898608316,16,-1.6432229157778204
228,220601,940,0.6944444444444444,1.5061539684236978,36,0.9876048074816156,25,2.009070283909999,11,-1.3339076389465285
229,220601,945,0.48717948717948717,1.1358981507327468,39,0.05144755827802628,19,1.4406035542379456,20,-1.2682506378838974
230,220601,950,0.48717948717948717,1.4335140918613576,39,0.23506481466996676,19,1.8159737484034175,20,-1.266798672376811
231,220601,955,0.7,3.347730472599181,30,1.0966424924991685,21,1.7966345954509193,9,-0.5366724143882499
232,220601,1000,0.5135135135135135,1.4846604486734092,37,0.3136259992613025,19,1.6876287827771093,18,-1.136710272227605
233,220601,1005,0.5714285714285714,1.5916142462229295,28,0.5003546590876174,16,1.6559252798990958,12,-1.0404061686610202
234,220601,1010,0.49206349206349204,1.9643682022129896,63,0.550815286020108,31,2.359068240200518,32,-1.200929763342164
235,220601,1015,0.68,2.4893312928854785,50,1.4397438023049154,34,2.6108261708997427,16,-1.0488062309590922
236,220601,1020,0.7631578947368421,1.5247844058560713,38,1.267969062597631,29,2.0860599508794384,9,-1.368101577421528
237,220601,1025,0.7833333333333333,2.8702745598656594,60,1.7000938438357676,47,2.4017817147929157,13,-0.8367776896246918
238,220601,1030,0.7027027027027027,2.559843625860672,37,1.4875785725396993,26,2.5360897506265476,11,-0.9907205756655789
239,220601,1035,0.6071428571428571,1.6485494582899614,56,0.8330288629701528,34,2.258521596383435,22,-1.370005361395828
240,220601,1040,0.6,1.88604237392279,45,0.8677321609414315,27,2.236909175479928,18,-1.186033360866314
