,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,220101,925,-0.06349886853576013,2681.0,0.9963326306381503,-0.07185287621492459,2999.0,1.0578067870284666,0.9473679224379356,7.101042624135762,19,3.0204750782793304,18,3.213419686462171,1,-0.45252786901180764
1,220101,930,-0.0626816980155754,2651.0,1.0035797310572172,-0.06799654607079628,3002.0,1.0585117122261931,0.8888883950620028,13.175074975302504,18,3.24166419656844,16,3.6818037467058353,2,-0.2794522045307222
2,220101,935,-0.0607811703371353,2627.0,1.0065083012409055,-0.06270925954071921,2995.0,1.0618620353974486,0.882352422145634,13.436529465460902,17,3.3898258495423463,15,3.8803076883791974,2,-0.2887879417340372
3,220101,940,-0.06310333986998981,2619.0,1.002526085964623,-0.06590054245483343,3004.0,1.053639735423819,0.8387094068679333,4.036775076896153,31,2.327085220438288,26,2.913392546484565,5,-0.7217128750023525
4,220101,945,-0.06107868121691841,2625.0,0.9895383462744022,-0.06610166241101792,3024.0,1.036016467852165,0.5714281632655976,1.9946856572627125,14,0.5686673204854954,8,1.5948178942117304,6,-0.799533444482818
5,220101,950,-0.05887296705728148,2628.0,0.9816175629683697,-0.06079947061572027,3020.0,1.0338545216557364,0.8333328703706276,2.116446526429234,18,1.8827002505008135,15,2.4950141945702953,3,-1.1788694698465936
6,220101,955,-0.059336756656020166,2629.0,0.9772774847475705,-0.060531824097539884,2994.0,1.045128139102654,0.749999531250293,2.4917133352295884,16,2.2505698392388807,12,3.4641875699183604,4,-1.3902833527995577
7,220101,1000,-0.0540963316386499,2635.0,0.9695421296507808,-0.057331736555704754,2994.0,1.0376271436142952,0.6060604224059325,1.4066454131041384,33,0.6625337878850849,20,2.0322831025795414,13,-1.4447728501063866
8,220101,1005,-0.053356048854147034,2617.0,0.9810773929574392,-0.057498792219442506,2999.0,1.0296086636260793,0.8571416326548106,0.8770446160762932,7,0.773116693492297,6,1.113586750857405,1,-1.2697036506983532
9,220101,1010,-0.05275597144233593,2620.0,0.9823086474088248,-0.052815049632738906,2986.0,1.036553761036165,0.5624996484377197,1.7030933459671065,16,1.0197285891482673,9,3.3366499858958765,7,-1.9591703495272303
10,220101,1015,-0.05088158531203582,2623.0,0.9854885896550422,-0.05089143815427237,2966.0,1.0487041601133016,0.3749998437500651,0.3499664558400515,24,-0.7303516853456559,9,0.5176548440018138,15,-1.4791556029541373
11,220101,1020,-0.04837836101572256,2619.0,0.9948990750376326,-0.05285979499073462,2968.0,1.0470390518416297,0.9999966666777778,,3,1.7579486269489244,3,1.7579486269489244,0,
12,220101,1025,-0.047233756431364564,2631.0,0.996146997191725,-0.04977220768646356,2961.0,1.0534178319595682,0.1999998000002,0.5057681195477695,10,-1.1552318557477297,2,0.8360627790500137,8,-1.6530555144471657
13,220101,1030,-0.04667918893706829,2642.0,0.9996991676140986,-0.05174115454326248,2961.0,1.0578052995775724,0.6923071597637233,2.412762359374421,13,1.0604894501293423,9,1.877701265685255,4,-0.7782371348714606
14,220101,1035,-0.04932694388358866,2637.0,1.0147013725333767,-0.04907024446535157,2961.0,1.0637058606619756,0.0,,0,,0,,0,
15,220101,1040,-0.047681171175298964,2636.0,1.0226767292153351,-0.04801589113080746,2939.0,1.0802522858114907,0.3999996000004,0.5604666493899387,10,-0.5170178572064721,4,0.77105103803692,6,-1.3757304540354003
16,220101,1045,-0.04780257036635564,2624.0,1.0356792237625805,-0.04812361288629132,2932.0,1.0835521513099133,0.6923071597637233,2.3897535509199197,13,2.0267076172175473,9,3.596304350489827,4,-1.5048850326450833
17,220101,1050,-0.04570624555416517,2623.0,1.041370046491559,-0.04533212683482456,2935.0,1.08037835660002,0.6153841420121985,5.081870020213411,13,2.387990659962428,8,4.42465662978912,5,-0.8706748917602793
